path,filename,class_name,label,width,height,mode,split
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_059.jpg,B3_059.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_001.jpg,Paper_001.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_195.jpg,Plastic_195.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_060.jpg,Metal_060.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_001.jpg,Metal_001.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_135.jpg,Metal_135.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_147.jpg,Metal_147.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_041.jpg,Organic_041.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_095.jpg,Plastic_095.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_171.jpg,Glass_171.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_152.jpg,Metal_152.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_066.jpg,Paper_066.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_019.jpg,Glass_019.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_145.jpg,Metal_145.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_100.jpg,Plastic_100.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_060.jpg,B3_060.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_170.jpg,Glass_170.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_082.jpg,Metal_082.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_063.jpg,Organic_063.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_136.jpg,Paper_136.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_090.jpg,Metal_090.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_111.jpg,B3_111.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_189.jpg,Paper_189.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_101.jpg,Glass_101.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_033.jpg,Plastic_033.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_011.jpg,B3_011.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_034.jpg,Paper_034.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_086.jpg,Metal_086.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_088.jpg,B3_088.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_015.jpg,Glass_015.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_133.jpg,Paper_133.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_040.jpg,Paper_040.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_082.jpg,Glass_082.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_182.jpg,Plastic_182.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_060.jpg,Glass_060.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_117.jpg,B3_117.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_067.jpg,Organic_067.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_194.jpg,Plastic_194.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_019.jpg,Paper_019.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_022.jpg,Metal_022.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_171.jpg,Paper_171.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_196.jpg,Paper_196.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_035.jpg,B3_035.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_144.jpg,Plastic_144.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_151.jpg,Organic_151.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_168.jpg,Organic_168.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_113.jpg,Metal_113.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_129.jpg,Glass_129.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_073.jpg,B3_073.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_079.jpg,Organic_079.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_039.jpg,B3_039.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_073.jpg,Paper_073.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_170.jpg,Plastic_170.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_065.jpg,Glass_065.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_067.jpg,Paper_067.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_032.jpg,Organic_032.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_099.jpg,Glass_099.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_009.jpg,Glass_009.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_052.jpg,B3_052.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_081.jpg,Plastic_081.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_127.jpg,Glass_127.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_174.jpg,Paper_174.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_084.jpg,B3_084.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_021.jpg,Plastic_021.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_170.jpg,Metal_170.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_157.jpg,Organic_157.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_181.jpg,Organic_181.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_117.jpg,Metal_117.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_174.jpg,Glass_174.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_143.jpg,Paper_143.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_072.jpg,B3_072.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_093.jpg,B3_093.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_182.jpg,Metal_182.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_161.jpg,Paper_161.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_089.jpg,Organic_089.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_131.jpg,B3_131.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_162.jpg,Paper_162.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_018.jpg,Metal_018.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_058.jpg,Organic_058.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_158.jpg,Metal_158.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_027.jpg,Metal_027.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_045.jpg,Plastic_045.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_005.jpg,B3_005.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_018.jpg,B3_018.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_196.jpg,Plastic_196.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_050.jpg,Plastic_050.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_167.jpg,B3_167.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_082.jpg,B3_082.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_098.jpg,Organic_098.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_165.jpg,B3_165.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_069.jpg,Glass_069.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_092.jpg,Plastic_092.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_098.jpg,Plastic_098.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_145.jpg,Organic_145.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_086.jpg,Glass_086.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_035.jpg,Organic_035.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_035.jpg,Plastic_035.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_091.jpg,Organic_091.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_190.jpg,Paper_190.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_003.jpg,Plastic_003.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_045.jpg,B3_045.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_187.jpg,Plastic_187.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_062.jpg,Organic_062.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_016.jpg,Plastic_016.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_164.jpg,Metal_164.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_104.jpg,Organic_104.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_121.jpg,Glass_121.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_140.jpg,Paper_140.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_086.jpg,Organic_086.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_191.jpg,Organic_191.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_153.jpg,Plastic_153.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_160.jpg,Metal_160.jpg,Metal,2,300,300,RGB,test
